wE	aE	wRK	aRK
0.474344	0.130771	0.473458	0.130540
0.474216	0.130819	0.473330	0.130587
0.474088	0.130866	0.473203	0.130634
0.473960	0.130913	0.473075	0.130682
0.473832	0.130961	0.472947	0.130729
0.473704	0.131008	0.472819	0.130776
0.473576	0.131056	0.472691	0.130824
0.473448	0.131103	0.472563	0.130871
0.473319	0.131150	0.472435	0.130918
0.473191	0.131198	0.472307	0.130965
0.473063	0.131245	0.472179	0.131013
0.472934	0.131292	0.472051	0.131060
0.472806	0.131340	0.471922	0.131107
0.472677	0.131387	0.471794	0.131154
0.472549	0.131434	0.471666	0.131201
0.472420	0.131481	0.471537	0.131248
0.472292	0.131529	0.471409	0.131296
0.472163	0.131576	0.471281	0.131343
0.472034	0.131623	0.471152	0.131390
0.471906	0.131670	0.471023	0.131437
0.471777	0.131717	0.470895	0.131484
0.471648	0.131765	0.470766	0.131531
0.471519	0.131812	0.470638	0.131578
0.471390	0.131859	0.470509	0.131625
0.471261	0.131906	0.470380	0.131672
0.471132	0.131953	0.470251	0.131719
0.471003	0.132000	0.470122	0.131766
0.470874	0.132047	0.469993	0.131813
0.470745	0.132095	0.469865	0.131860
0.470616	0.132142	0.469736	0.131907
0.470486	0.132189	0.469606	0.131954
0.470357	0.132236	0.469477	0.132001
0.470228	0.132283	0.469348	0.132048
0.470098	0.132330	0.469219	0.132095
0.469969	0.132377	0.469090	0.132142
0.469839	0.132424	0.468961	0.132189
0.469710	0.132471	0.468831	0.132236
0.469580	0.132518	0.468702	0.132283
0.469451	0.132565	0.468572	0.132330
0.469321	0.132612	0.468443	0.132376
0.469191	0.132659	0.468313	0.132423
0.469062	0.132705	0.468184	0.132470
0.468932	0.132752	0.468054	0.132517
0.468802	0.132799	0.467925	0.132564
0.468672	0.132846	0.467795	0.132611
0.468542	0.132893	0.467665	0.132657
0.468412	0.132940	0.467535	0.132704
0.468282	0.132987	0.467406	0.132751
0.468152	0.133034	0.467276	0.132798
0.468022	0.133080	0.467146	0.132844
0.467892	0.133127	0.467016	0.132891
0.467762	0.133174	0.466886	0.132938
0.467631	0.133221	0.466756	0.132984
0.467501	0.133268	0.466626	0.133031
0.467371	0.133314	0.466496	0.133078
0.467240	0.133361	0.466365	0.133124
0.467110	0.133408	0.466235	0.133171
0.466979	0.133454	0.466105	0.133218
0.466849	0.133501	0.465975	0.133264
0.466718	0.133548	0.465844	0.133311
0.466588	0.133594	0.465714	0.133357
0.466457	0.133641	0.465583	0.133404
0.466326	0.133688	0.465453	0.133450
0.466195	0.133734	0.465322	0.133497
0.466065	0.133781	0.465192	0.133544
0.465934	0.133828	0.465061	0.133590
0.465803	0.133874	0.464930	0.133637
0.465672	0.133921	0.464800	0.133683
0.465541	0.133967	0.464669	0.133729
0.465410	0.134014	0.464538	0.133776
0.465279	0.134060	0.464407	0.133822
0.465148	0.134107	0.464276	0.133869
0.465017	0.134154	0.464145	0.133915
0.464885	0.134200	0.464014	0.133962
0.464754	0.134247	0.463883	0.134008
0.464623	0.134293	0.463752	0.134054
0.464491	0.134339	0.463621	0.134101
0.464360	0.134386	0.463490	0.134147
0.464229	0.134432	0.463359	0.134194
0.464097	0.134479	0.463227	0.134240
0.463966	0.134525	0.463096	0.134286
0.463834	0.134572	0.462965	0.134332
0.463702	0.134618	0.462833	0.134379
0.463571	0.134664	0.462702	0.134425
0.463439	0.134711	0.462570	0.134471
0.463307	0.134757	0.462439	0.134518
0.463176	0.134803	0.462307	0.134564
0.463044	0.134850	0.462176	0.134610
0.462912	0.134896	0.462044	0.134656
0.462780	0.134942	0.461912	0.134702
0.462648	0.134989	0.461780	0.134749
0.462516	0.135035	0.461649	0.134795
0.462384	0.135081	0.461517	0.134841
0.462252	0.135127	0.461385	0.134887
0.462120	0.135174	0.461253	0.134933
0.461987	0.135220	0.461121	0.134979
0.461855	0.135266	0.460989	0.135025
0.461723	0.135312	0.460857	0.135072
0.461590	0.135358	0.460725	0.135118
0.461458	0.135404	0.460592	0.135164
0.461326	0.135451	0.460460	0.135210
0.461193	0.135497	0.460328	0.135256
0.461061	0.135543	0.460196	0.135302
0.460928	0.135589	0.460063	0.135348
0.460795	0.135635	0.459931	0.135394
0.460663	0.135681	0.459799	0.135440
0.460530	0.135727	0.459666	0.135486
0.460397	0.135773	0.459534	0.135532
0.460265	0.135819	0.459401	0.135578
0.460132	0.135865	0.459268	0.135624
0.459999	0.135911	0.459136	0.135670
0.459866	0.135957	0.459003	0.135715
0.459733	0.136003	0.458870	0.135761
0.459600	0.136049	0.458737	0.135807
0.459467	0.136095	0.458605	0.135853
0.459334	0.136141	0.458472	0.135899
0.459201	0.136187	0.458339	0.135945
0.459068	0.136233	0.458206	0.135991
0.458934	0.136279	0.458073	0.136036
0.458801	0.136325	0.457940	0.136082
0.458668	0.136371	0.457807	0.136128
0.458534	0.136417	0.457673	0.136174
0.458401	0.136462	0.457540	0.136220
0.458267	0.136508	0.457407	0.136265
0.458134	0.136554	0.457274	0.136311
0.458000	0.136600	0.457140	0.136357
0.457867	0.136646	0.457007	0.136402
0.457733	0.136692	0.456874	0.136448
0.457600	0.136737	0.456740	0.136494
0.457466	0.136783	0.456607	0.136539
0.457332	0.136829	0.456473	0.136585
0.457198	0.136875	0.456339	0.136631
0.457064	0.136920	0.456206	0.136676
0.456930	0.136966	0.456072	0.136722
0.456797	0.137012	0.455938	0.136768
0.456663	0.137057	0.455805	0.136813
0.456529	0.137103	0.455671	0.136859
0.456394	0.137149	0.455537	0.136904
0.456260	0.137194	0.455403	0.136950
0.456126	0.137240	0.455269	0.136995
0.455992	0.137286	0.455135	0.137041
0.455858	0.137331	0.455001	0.137086
0.455723	0.137377	0.454867	0.137132
0.455589	0.137422	0.454733	0.137177
0.455455	0.137468	0.454599	0.137223
0.455320	0.137513	0.454464	0.137268
0.455186	0.137559	0.454330	0.137314
0.455051	0.137604	0.454196	0.137359
0.454917	0.137650	0.454062	0.137405
0.454782	0.137695	0.453927	0.137450
0.454647	0.137741	0.453793	0.137495
0.454513	0.137786	0.453658	0.137541
0.454378	0.137832	0.453524	0.137586
0.454243	0.137877	0.453389	0.137631
0.454108	0.137923	0.453255	0.137677
0.453973	0.137968	0.453120	0.137722
0.453839	0.138013	0.452985	0.137767
0.453704	0.138059	0.452850	0.137813
0.453569	0.138104	0.452716	0.137858
0.453434	0.138150	0.452581	0.137903
0.453298	0.138195	0.452446	0.137949
0.453163	0.138240	0.452311	0.137994
0.453028	0.138286	0.452176	0.138039
0.452893	0.138331	0.452041	0.138084
0.452758	0.138376	0.451906	0.138129
0.452622	0.138421	0.451771	0.138175
0.452487	0.138467	0.451636	0.138220
0.452352	0.138512	0.451501	0.138265
0.452216	0.138557	0.451365	0.138310
0.452081	0.138602	0.451230	0.138355
0.451945	0.138648	0.451095	0.138400
0.451810	0.138693	0.450959	0.138445
0.451674	0.138738	0.450824	0.138490
0.451538	0.138783	0.450689	0.138536
0.451403	0.138828	0.450553	0.138581
0.451267	0.138873	0.450418	0.138626
0.451131	0.138919	0.450282	0.138671
0.450995	0.138964	0.450146	0.138716
0.450859	0.139009	0.450011	0.138761
0.450723	0.139054	0.449875	0.138806
0.450587	0.139099	0.449739	0.138851
0.450451	0.139144	0.449603	0.138896
0.450315	0.139189	0.449468	0.138941
0.450179	0.139234	0.449332	0.138986
0.450043	0.139279	0.449196	0.139030
0.449907	0.139324	0.449060	0.139075
0.449771	0.139369	0.448924	0.139120
0.449634	0.139414	0.448788	0.139165
0.449498	0.139459	0.448652	0.139210
0.449362	0.139504	0.448515	0.139255
0.449225	0.139549	0.448379	0.139300
0.449089	0.139594	0.448243	0.139345
0.448952	0.139639	0.448107	0.139389
0.448816	0.139684	0.447970	0.139434
0.448679	0.139729	0.447834	0.139479
0.448543	0.139773	0.447698	0.139524
0.448406	0.139818	0.447561	0.139569
0.448269	0.139863	0.447425	0.139613
0.448132	0.139908	0.447288	0.139658
0.447996	0.139953	0.447152	0.139703
0.447859	0.139998	0.447015	0.139747
0.447722	0.140042	0.446878	0.139792
0.447585	0.140087	0.446742	0.139837
0.447448	0.140132	0.446605	0.139881
0.447311	0.140177	0.446468	0.139926
0.447174	0.140221	0.446331	0.139971
0.447037	0.140266	0.446194	0.140015
0.446900	0.140311	0.446057	0.140060
0.446762	0.140355	0.445920	0.140105
0.446625	0.140400	0.445783	0.140149
0.446488	0.140445	0.445646	0.140194
0.446351	0.140489	0.445509	0.140238
0.446213	0.140534	0.445372	0.140283
0.446076	0.140579	0.445235	0.140327
0.445938	0.140623	0.445098	0.140372
0.445801	0.140668	0.444960	0.140416
0.445663	0.140712	0.444823	0.140461
0.445526	0.140757	0.444686	0.140505
0.445388	0.140802	0.444548	0.140550
0.445250	0.140846	0.444411	0.140594
0.445113	0.140891	0.444273	0.140639
0.444975	0.140935	0.444136	0.140683
0.444837	0.140980	0.443998	0.140728
0.444699	0.141024	0.443861	0.140772
0.444561	0.141069	0.443723	0.140816
0.444423	0.141113	0.443585	0.140861
0.444285	0.141158	0.443448	0.140905
0.444147	0.141202	0.443310	0.140949
0.444009	0.141246	0.443172	0.140994
0.443871	0.141291	0.443034	0.141038
0.443733	0.141335	0.442896	0.141082
0.443595	0.141380	0.442758	0.141127
0.443457	0.141424	0.442620	0.141171
0.443318	0.141468	0.442482	0.141215
0.443180	0.141513	0.442344	0.141259
0.443042	0.141557	0.442206	0.141304
0.442903	0.141601	0.442068	0.141348
0.442765	0.141645	0.441929	0.141392
0.442626	0.141690	0.441791	0.141436
0.442488	0.141734	0.441653	0.141480
0.442349	0.141778	0.441515	0.141525
0.442211	0.141823	0.441376	0.141569
0.442072	0.141867	0.441238	0.141613
0.441933	0.141911	0.441099	0.141657
0.441795	0.141955	0.440961	0.141701
0.441656	0.141999	0.440822	0.141745
0.441517	0.142043	0.440684	0.141789
0.441378	0.142088	0.440545	0.141833
0.441239	0.142132	0.440406	0.141877
0.441100	0.142176	0.440267	0.141921
0.440961	0.142220	0.440129	0.141965
0.440822	0.142264	0.439990	0.142009
0.440683	0.142308	0.439851	0.142053
0.440544	0.142352	0.439712	0.142097
0.440405	0.142396	0.439573	0.142141
0.440266	0.142440	0.439434	0.142185
0.440126	0.142484	0.439295	0.142229
0.439987	0.142528	0.439156	0.142273
0.439848	0.142572	0.439017	0.142317
0.439708	0.142616	0.438878	0.142361
0.439569	0.142660	0.438739	0.142405
0.439429	0.142704	0.438599	0.142449
0.439290	0.142748	0.438460	0.142493
0.439150	0.142792	0.438321	0.142536
0.439011	0.142836	0.438181	0.142580
0.438871	0.142880	0.438042	0.142624
0.438731	0.142924	0.437902	0.142668
0.438592	0.142968	0.437763	0.142712
0.438452	0.143012	0.437623	0.142755
0.438312	0.143055	0.437484	0.142799
0.438172	0.143099	0.437344	0.142843
0.438032	0.143143	0.437204	0.142887
0.437892	0.143187	0.437065	0.142930
0.437752	0.143231	0.436925	0.142974
0.437612	0.143274	0.436785	0.143018
0.437472	0.143318	0.436645	0.143061
0.437332	0.143362	0.436505	0.143105
0.437192	0.143406	0.436366	0.143149
0.437052	0.143449	0.436226	0.143192
0.436911	0.143493	0.436086	0.143236
0.436771	0.143537	0.435945	0.143279
0.436631	0.143580	0.435805	0.143323
0.436491	0.143624	0.435665	0.143367
0.436350	0.143668	0.435525	0.143410
0.436210	0.143711	0.435385	0.143454
0.436069	0.143755	0.435245	0.143497
0.435929	0.143799	0.435104	0.143541
0.435788	0.143842	0.434964	0.143584
0.435647	0.143886	0.434824	0.143628
0.435507	0.143929	0.434683	0.143671
0.435366	0.143973	0.434543	0.143715
0.435225	0.144016	0.434402	0.143758
0.435084	0.144060	0.434262	0.143802
0.434944	0.144104	0.434121	0.143845
0.434803	0.144147	0.433980	0.143888
0.434662	0.144190	0.433840	0.143932
0.434521	0.144234	0.433699	0.143975
0.434380	0.144277	0.433558	0.144019
0.434239	0.144321	0.433417	0.144062
0.434098	0.144364	0.433276	0.144105
0.433957	0.144408	0.433135	0.144149
0.433815	0.144451	0.432995	0.144192
0.433674	0.144494	0.432854	0.144235
0.433533	0.144538	0.432713	0.144278
0.433392	0.144581	0.432571	0.144322
0.433250	0.144625	0.432430	0.144365
0.433109	0.144668	0.432289	0.144408
0.432968	0.144711	0.432148	0.144451
0.432826	0.144754	0.432007	0.144495
0.432685	0.144798	0.431866	0.144538
0.432543	0.144841	0.431724	0.144581
0.432401	0.144884	0.431583	0.144624
0.432260	0.144928	0.431441	0.144667
0.432118	0.144971	0.431300	0.144710
0.431976	0.145014	0.431158	0.144754
0.431835	0.145057	0.431017	0.144797
0.431693	0.145100	0.430875	0.144840
0.431551	0.145143	0.430734	0.144883
0.431409	0.145187	0.430592	0.144926
0.431267	0.145230	0.430450	0.144969
0.431125	0.145273	0.430309	0.145012
0.430983	0.145316	0.430167	0.145055
0.430841	0.145359	0.430025	0.145098
0.430699	0.145402	0.429883	0.145141
0.430557	0.145445	0.429741	0.145184
0.430415	0.145488	0.429599	0.145227
0.430272	0.145531	0.429457	0.145270
0.430130	0.145574	0.429315	0.145313
0.429988	0.145617	0.429173	0.145356
0.429846	0.145660	0.429031	0.145399
0.429703	0.145703	0.428889	0.145442
0.429561	0.145746	0.428747	0.145484
0.429418	0.145789	0.428605	0.145527
0.429276	0.145832	0.428462	0.145570
0.429133	0.145875	0.428320	0.145613
0.428991	0.145918	0.428178	0.145656
0.428848	0.145961	0.428035	0.145699
0.428705	0.146004	0.427893	0.145741
0.428563	0.146047	0.427750	0.145784
0.428420	0.146090	0.427608	0.145827
0.428277	0.146132	0.427465	0.145870
0.428134	0.146175	0.427323	0.145913
0.427991	0.146218	0.427180	0.145955
0.427848	0.146261	0.427037	0.145998
0.427705	0.146304	0.426894	0.146041
0.427562	0.146346	0.426752	0.146083
0.427419	0.146389	0.426609	0.146126
0.427276	0.146432	0.426466	0.146169
0.427133	0.146475	0.426323	0.146211
0.426990	0.146517	0.426180	0.146254
0.426847	0.146560	0.426037	0.146297
0.426703	0.146603	0.425894	0.146339
0.426560	0.146645	0.425751	0.146382
0.426417	0.146688	0.425608	0.146424
0.426273	0.146731	0.425465	0.146467
0.426130	0.146773	0.425322	0.146509
0.425986	0.146816	0.425178	0.146552
0.425843	0.146859	0.425035	0.146594
0.425699	0.146901	0.424892	0.146637
0.425556	0.146944	0.424748	0.146679
0.425412	0.146986	0.424605	0.146722
0.425269	0.147029	0.424462	0.146764
0.425125	0.147071	0.424318	0.146807
0.424981	0.147114	0.424175	0.146849
0.424837	0.147156	0.424031	0.146892
0.424693	0.147199	0.423887	0.146934
0.424550	0.147241	0.423744	0.146976
0.424406	0.147284	0.423600	0.147019
0.424262	0.147326	0.423456	0.147061
0.424118	0.147369	0.423313	0.147103
0.423974	0.147411	0.423169	0.147146
0.423830	0.147453	0.423025	0.147188
0.423685	0.147496	0.422881	0.147230
0.423541	0.147538	0.422737	0.147273
0.423397	0.147581	0.422593	0.147315
0.423253	0.147623	0.422449	0.147357
0.423108	0.147665	0.422305	0.147399
0.422964	0.147708	0.422161	0.147442
0.422820	0.147750	0.422017	0.147484
0.422675	0.147792	0.421873	0.147526
0.422531	0.147834	0.421728	0.147568
0.422386	0.147877	0.421584	0.147610
0.422242	0.147919	0.421440	0.147653
0.422097	0.147961	0.421296	0.147695
0.421953	0.148003	0.421151	0.147737
0.421808	0.148046	0.421007	0.147779
0.421663	0.148088	0.420862	0.147821
0.421519	0.148130	0.420718	0.147863
0.421374	0.148172	0.420573	0.147905
0.421229	0.148214	0.420429	0.147947
0.421084	0.148256	0.420284	0.147989
0.420939	0.148298	0.420139	0.148031
0.420794	0.148340	0.419995	0.148073
0.420649	0.148383	0.419850	0.148115
0.420504	0.148425	0.419705	0.148157
0.420359	0.148467	0.419560	0.148199
0.420214	0.148509	0.419415	0.148241
0.420069	0.148551	0.419271	0.148283
0.419924	0.148593	0.419126	0.148325
0.419778	0.148635	0.418981	0.148367
0.419633	0.148677	0.418836	0.148409
0.419488	0.148719	0.418690	0.148451
0.419342	0.148761	0.418545	0.148492
0.419197	0.148803	0.418400	0.148534
0.419052	0.148844	0.418255	0.148576
0.418906	0.148886	0.418110	0.148618
0.418761	0.148928	0.417964	0.148660
0.418615	0.148970	0.417819	0.148702
0.418469	0.149012	0.417674	0.148743
0.418324	0.149054	0.417528	0.148785
0.418178	0.149096	0.417383	0.148827
0.418032	0.149137	0.417237	0.148869
0.417887	0.149179	0.417092	0.148910
0.417741	0.149221	0.416946	0.148952
0.417595	0.149263	0.416801	0.148994
0.417449	0.149305	0.416655	0.149035
0.417303	0.149346	0.416509	0.149077
0.417157	0.149388	0.416364	0.149119
0.417011	0.149430	0.416218	0.149160
0.416865	0.149472	0.416072	0.149202
0.416719	0.149513	0.415926	0.149244
0.416573	0.149555	0.415780	0.149285
0.416427	0.149597	0.415635	0.149327
0.416281	0.149638	0.415489	0.149368
0.416134	0.149680	0.415343	0.149410
0.415988	0.149721	0.415196	0.149451
0.415842	0.149763	0.415050	0.149493
0.415695	0.149805	0.414904	0.149534
0.415549	0.149846	0.414758	0.149576
0.415403	0.149888	0.414612	0.149617
0.415256	0.149929	0.414466	0.149659
0.415110	0.149971	0.414319	0.149700
0.414963	0.150012	0.414173	0.149742
0.414816	0.150054	0.414027	0.149783
0.414670	0.150095	0.413880	0.149824
0.414523	0.150137	0.413734	0.149866
0.414376	0.150178	0.413587	0.149907
0.414229	0.150220	0.413441	0.149948
0.414083	0.150261	0.413294	0.149990
0.413936	0.150302	0.413148	0.150031
0.413789	0.150344	0.413001	0.150072
0.413642	0.150385	0.412854	0.150114
0.413495	0.150427	0.412708	0.150155
0.413348	0.150468	0.412561	0.150196
0.413201	0.150509	0.412414	0.150238
0.413054	0.150551	0.412267	0.150279
0.412907	0.150592	0.412120	0.150320
0.412760	0.150633	0.411973	0.150361
0.412612	0.150674	0.411826	0.150402
0.412465	0.150716	0.411679	0.150444
0.412318	0.150757	0.411532	0.150485
0.412170	0.150798	0.411385	0.150526
0.412023	0.150839	0.411238	0.150567
0.411876	0.150881	0.411091	0.150608
0.411728	0.150922	0.410944	0.150649
0.411581	0.150963	0.410796	0.150690
0.411433	0.151004	0.410649	0.150731
0.411286	0.151045	0.410502	0.150772
0.411138	0.151086	0.410354	0.150813
0.410990	0.151128	0.410207	0.150855
0.410843	0.151169	0.410060	0.150896
0.410695	0.151210	0.409912	0.150937
0.410547	0.151251	0.409765	0.150978
0.410399	0.151292	0.409617	0.151018
0.410252	0.151333	0.409469	0.151059
0.410104	0.151374	0.409322	0.151100
0.409956	0.151415	0.409174	0.151141
0.409808	0.151456	0.409026	0.151182
0.409660	0.151497	0.408879	0.151223
0.409512	0.151538	0.408731	0.151264
0.409364	0.151579	0.408583	0.151305
0.409215	0.151620	0.408435	0.151346
0.409067	0.151661	0.408287	0.151387
0.408919	0.151702	0.408139	0.151427
0.408771	0.151742	0.407991	0.151468
0.408623	0.151783	0.407843	0.151509
0.408474	0.151824	0.407695	0.151550
0.408326	0.151865	0.407547	0.151590
0.408177	0.151906	0.407399	0.151631
0.408029	0.151947	0.407251	0.151672
0.407880	0.151988	0.407102	0.151713
0.407732	0.152028	0.406954	0.151753
0.407583	0.152069	0.406806	0.151794
0.407435	0.152110	0.406657	0.151835
0.407286	0.152151	0.406509	0.151875
0.407137	0.152191	0.406361	0.151916
0.406989	0.152232	0.406212	0.151957
0.406840	0.152273	0.406064	0.151997
0.406691	0.152313	0.405915	0.152038
0.406542	0.152354	0.405766	0.152078
0.406393	0.152395	0.405618	0.152119
0.406245	0.152435	0.405469	0.152160
0.406096	0.152476	0.405320	0.152200
0.405947	0.152517	0.405172	0.152241
0.405798	0.152557	0.405023	0.152281
0.405648	0.152598	0.404874	0.152322
0.405499	0.152638	0.404725	0.152362
0.405350	0.152679	0.404576	0.152403
0.405201	0.152719	0.404427	0.152443
0.405052	0.152760	0.404278	0.152483
0.404902	0.152800	0.404129	0.152524
0.404753	0.152841	0.403980	0.152564
0.404604	0.152881	0.403831	0.152605
0.404454	0.152922	0.403682	0.152645
0.404305	0.152962	0.403533	0.152685
0.404155	0.153003	0.403384	0.152726
0.404006	0.153043	0.403234	0.152766
0.403856	0.153084	0.403085	0.152806
0.403707	0.153124	0.402936	0.152847
0.403557	0.153164	0.402786	0.152887
0.403408	0.153205	0.402637	0.152927
0.403258	0.153245	0.402487	0.152968
0.403108	0.153285	0.402338	0.153008
0.402958	0.153326	0.402188	0.153048
0.402808	0.153366	0.402039	0.153088
0.402659	0.153406	0.401889	0.153128
0.402509	0.153446	0.401739	0.153169
0.402359	0.153487	0.401590	0.153209
